temperature,humidity,soil_moisture,pump_on
28.91,65.22,22.55,1
30.56,77.86,57.84,0
26.99,41.5,18.27,1
31.16,64.94,22.01,1
29.05,54.35,19.29,1
27.95,62.28,21.39,1
25.01,54.47,16.31,1
33.51,83.2,63.58,0
26.84,53.58,20.02,1
33.1,79.69,52.1,0
26.3,82.2,47.51,0
21.26,55.34,25.06,0
28.3,42.84,14.42,1
21.05,63.48,24.56,0
17.72,42.96,23.17,0
20.2,43.02,24.71,0
19.9,51.99,23.77,0
26.55,78.43,38.38,0
28.76,66.76,24.09,1
18.54,63.33,30.76,0
30.6,80.86,62.37,0
28.12,55.69,21.94,1
18.68,52.68,21.89,0
18.67,43.06,20.34,0
29.01,58.63,22.12,1
29.63,49.77,22.51,1
19.04,59.89,27.62,0
18.75,45.39,19.71,0
23.67,40.76,19.31,0
28.06,80.07,67.25,0
33.44,86.51,49.68,0
31.84,42.46,16.31,1
32.22,79.63,54.65,0
32.17,74.05,49.25,0
28.28,52.54,20.08,1
30.18,79.36,66.21,0
32.34,51.45,18.4,1
17.52,52.53,21.91,0
27.54,47.46,22.39,1
18.75,43.65,28.1,0
20.85,63.76,29.93,0
21.81,60.12,32.72,0
21.29,60.58,24.27,0
28.61,71.68,69.19,0
30.11,74.11,59.46,0
28.07,68.49,22.81,1
20.46,67.17,30.27,0
19.52,55.98,27.33,0
22.28,60.45,29.2,0
20.44,42.83,19.98,0
25.43,37.31,17.85,1
23.78,52.96,13.23,0
20.36,49.69,23.95,0
26.86,46.96,16.88,1
22.66,41.43,20.54,0
25.58,50.34,18.59,1
21.21,61.62,27.55,0
36.85,77.34,44.08,0
33.41,66.36,21.83,1
21.13,44.5,23.18,0
19.89,53.11,21.18,0
28.26,69.31,70.55,0
31.69,81.66,48.85,0
20.27,38.53,23.26,0
28.54,65.51,25.81,1
32.84,78.24,65.32,0
20.69,58.41,30.09,0
21.19,48.98,28.88,0
31.19,62.96,25.96,1
33.94,70.79,44.71,0
25.17,57.2,20.9,1
26.87,62.14,17.94,1
19.0,47.25,23.41,0
27.04,45.56,20.6,1
20.97,34.59,25.94,0
31.7,40.16,18.09,1
28.85,57.71,18.71,1
24.99,45.62,15.19,0
31.52,87.89,41.9,0
28.06,80.51,71.48,0
28.32,77.73,65.74,0
31.32,83.88,62.73,0
21.99,65.24,30.13,0
33.58,80.09,37.77,0
18.7,57.81,29.28,0
26.31,40.12,19.77,1
36.08,87.55,64.19,0
17.57,59.21,19.58,0
28.77,83.58,47.47,0
31.85,77.63,74.07,0
32.01,83.64,67.84,0
24.38,50.09,16.93,0
19.9,60.82,27.22,0
22.5,55.12,27.4,0
21.14,47.98,22.21,0
18.96,59.3,28.96,0
32.91,75.24,65.05,0
33.04,80.99,72.05,0
19.61,48.02,22.76,0
29.9,45.92,15.05,1
28.15,84.92,44.68,0
22.26,56.65,29.89,0
28.88,63.86,22.84,1
28.47,75.47,65.06,0
27.18,81.38,66.96,0
30.89,81.4,70.0,0
17.08,39.06,20.03,0
30.57,88.43,52.03,0
19.59,41.71,23.15,0
17.61,65.06,28.68,0
38.22,77.77,56.6,0
30.31,56.13,22.28,1
28.39,43.3,16.02,1
25.98,70.59,67.69,0
19.81,43.98,27.15,0
27.34,61.68,25.68,1
28.39,67.0,23.03,1
28.16,45.73,21.75,1
24.78,59.06,17.52,0
20.87,54.22,21.76,0
20.74,57.53,22.77,0
21.3,47.67,15.54,0
27.1,69.43,62.3,0
24.41,77.48,43.92,0
27.63,81.25,68.31,0
27.15,58.78,26.31,1
29.36,44.51,16.36,1
30.37,82.25,45.0,0
26.46,86.13,61.8,0
34.24,82.11,71.0,0
15.26,41.67,24.0,0
31.81,84.14,49.4,0
26.73,82.25,39.74,0
28.84,52.75,19.75,1
19.55,68.24,27.68,0
31.62,45.34,21.64,1
26.89,68.59,40.47,0
20.45,42.61,23.75,0
21.61,46.04,18.51,0
23.07,62.91,20.7,0
26.88,52.05,22.22,1
20.88,45.96,13.56,0
22.68,50.95,17.04,0
28.87,85.91,62.96,0
29.33,76.36,75.42,0
23.47,49.03,20.81,0
33.84,68.89,24.78,1
22.4,37.15,21.14,0
27.69,64.67,21.65,1
23.48,50.99,19.66,0
28.52,62.36,18.55,1
24.11,53.0,22.79,0
21.37,69.52,27.2,0
28.25,78.99,42.45,0
31.53,77.82,41.11,0
29.62,77.42,44.16,0
31.3,71.69,66.34,0
26.04,42.77,18.87,1
24.91,56.63,25.18,0
31.78,39.49,20.53,1
21.53,44.01,22.69,0
26.15,63.12,19.8,1
33.23,76.93,42.28,0
19.96,50.22,21.2,0
20.53,56.53,22.54,0
20.0,48.92,22.57,0
26.35,57.93,24.19,1
31.12,77.83,51.61,0
30.17,73.56,50.97,0
19.68,49.95,24.07,0
26.23,54.74,21.15,1
30.77,80.96,45.77,0
31.58,87.44,36.77,0
20.02,47.6,19.8,0
29.6,48.7,18.64,1
33.78,80.69,72.84,0
28.21,59.88,22.87,1
25.07,52.43,17.53,1
18.89,60.38,30.4,0
31.38,79.18,44.21,0
24.39,54.23,21.4,0
21.12,48.21,21.96,0
30.4,82.2,46.67,0
18.29,45.13,24.5,0
20.59,62.93,25.19,0
27.68,59.15,24.62,1
23.45,52.46,29.73,0
27.3,48.21,12.83,1
27.43,60.67,23.63,1
29.92,72.74,41.49,0
28.3,83.36,50.67,0
27.58,66.27,15.99,1
27.86,58.7,20.34,1
20.21,65.96,26.71,0
30.14,82.07,64.03,0
15.49,46.86,23.45,0
32.24,43.19,20.27,1
28.47,34.79,19.02,1
31.25,72.95,68.59,0
32.78,58.33,24.32,1
19.58,57.26,30.8,0
29.92,44.73,16.78,1
22.22,38.95,23.03,0
25.95,54.05,14.96,1
30.93,73.65,59.87,0
19.87,54.17,28.18,0
24.06,46.35,15.15,0
33.43,80.44,47.83,0
26.78,82.58,64.96,0
22.61,66.84,24.95,0
28.13,46.66,18.2,1
27.47,52.56,19.35,1
33.96,73.95,41.61,0
25.04,59.61,24.38,1
28.8,80.18,45.31,0
32.59,74.13,40.99,0
28.33,62.28,24.45,1
31.83,75.09,52.08,0
32.02,83.06,65.65,0
29.38,79.09,69.36,0
20.16,51.26,24.68,0
20.19,54.77,23.74,0
33.72,77.14,44.07,0
29.23,77.38,72.56,0
31.49,50.0,14.07,1
25.05,43.03,20.25,1
24.25,44.88,14.54,0
31.65,80.49,49.43,0
26.43,54.7,25.84,1
28.5,80.87,45.56,0
34.91,73.57,35.96,0
26.26,59.42,21.83,1
32.0,76.37,52.07,0
29.8,84.23,66.58,0
36.13,83.12,38.31,0
33.85,74.61,48.02,0
38.42,69.94,46.37,0
24.57,53.52,19.39,0
22.26,54.01,26.46,0
24.37,76.89,47.89,0
17.01,55.94,21.48,0
32.32,81.38,46.26,0
18.51,43.33,23.72,0
20.72,59.95,23.71,0
36.05,75.1,54.65,0
28.04,75.65,65.15,0
28.91,76.64,68.7,0
26.62,75.82,59.42,0
15.13,66.74,29.14,0
18.3,48.43,23.4,0
26.4,70.35,30.62,0
16.87,35.9,23.7,0
19.48,63.8,29.97,0
20.77,57.63,24.82,0
30.16,47.73,16.36,1
26.93,45.69,22.11,1
19.51,61.56,28.9,0
28.22,75.26,53.58,0
20.7,53.29,22.95,0
19.45,63.57,25.72,0
23.91,47.53,26.97,0
29.39,56.5,24.97,1
16.93,53.64,25.01,0
35.21,81.0,66.19,0
18.7,53.98,18.57,0
27.36,47.09,18.21,1
28.22,74.57,63.57,0
25.97,57.49,22.56,1
31.71,72.57,64.48,0
19.48,44.85,21.12,0
31.51,80.07,63.3,0
29.37,78.02,43.78,0
31.51,76.36,75.79,0
26.32,58.45,21.69,1
29.09,74.93,49.32,0
26.02,58.85,22.16,1
33.4,91.23,51.97,0
17.52,47.21,22.22,0
31.8,43.86,17.43,1
30.89,63.84,21.64,1
22.34,56.36,18.05,0
22.65,54.12,25.97,0
18.3,49.9,23.17,0
27.59,77.53,54.24,0
28.25,49.46,16.74,1
15.4,42.9,17.23,0
30.56,76.84,42.39,0
27.67,48.39,18.48,1
31.06,50.25,14.7,1
29.05,48.54,15.19,1
15.0,52.17,22.46,0
21.99,56.88,22.19,0
24.89,43.43,14.0,0
19.48,39.21,22.23,0
24.79,42.37,16.15,0
30.73,62.66,20.46,1
18.29,42.53,17.68,0
20.52,48.3,21.45,0
33.92,75.06,71.1,0
27.98,63.2,22.58,1
17.51,52.12,23.36,0
22.35,47.96,22.31,0
27.94,64.84,23.68,1
30.85,56.88,22.13,1
28.48,42.23,14.39,1
23.92,69.43,30.4,0
22.72,42.44,23.61,0
26.77,46.23,18.14,1
23.98,63.22,20.98,0
21.67,51.46,23.79,0
28.38,64.08,18.82,1
20.93,57.9,29.12,0
18.03,51.34,22.86,0
27.22,59.09,22.54,1
27.49,70.67,62.31,0
27.2,77.18,46.84,0
34.21,80.42,62.41,0
33.01,74.52,39.53,0
28.16,67.9,21.11,1
16.89,63.18,28.32,0
20.94,62.02,28.51,0
27.57,82.72,63.64,0
20.29,43.3,27.35,0
29.88,68.86,52.03,0
30.31,79.18,67.37,0
32.87,63.24,21.97,1
23.29,45.88,18.27,0
22.13,64.95,27.64,0
18.7,44.22,28.02,0
27.47,58.99,27.0,1
28.13,73.85,45.06,0
20.92,64.24,29.48,0
29.41,62.52,15.64,1
21.87,63.68,27.59,0
19.79,65.29,26.99,0
28.56,80.26,43.68,0
28.78,75.73,66.82,0
27.52,48.04,17.33,1
28.26,73.28,42.78,0
30.47,48.8,20.75,1
17.23,42.41,20.43,0
32.91,74.15,55.57,0
32.56,78.16,64.49,0
27.27,40.39,18.15,1
21.05,56.08,25.21,0
27.22,61.71,22.96,1
18.15,47.71,23.91,0
20.78,40.52,21.23,0
21.93,53.41,22.41,0
21.61,62.62,28.0,0
21.26,48.5,23.31,0
30.36,73.28,46.15,0
23.28,64.24,23.24,0
29.11,79.02,64.26,0
32.54,81.29,46.67,0
20.92,53.5,25.9,0
35.47,68.99,57.35,0
19.21,48.9,22.25,0
20.12,54.1,21.57,0
27.65,63.78,20.29,1
36.99,73.87,65.45,0
26.16,44.26,16.79,1
30.37,86.33,66.47,0
29.63,82.36,63.23,0
28.08,86.74,68.29,0
34.46,62.33,23.99,1
19.57,65.42,26.91,0
28.46,88.6,68.12,0
20.4,64.1,24.67,0
32.29,80.16,44.85,0
18.85,56.88,25.02,0
19.31,69.85,27.96,0
27.72,79.09,46.67,0
29.3,64.39,23.47,1
27.92,60.53,22.72,1
16.71,36.44,24.27,0
30.08,83.68,58.84,0
30.85,76.25,65.06,0
20.83,39.44,25.96,0
31.22,60.58,20.65,1
27.71,64.18,18.62,1
33.44,85.5,54.08,0
30.03,88.64,64.56,0
28.31,55.56,22.24,1
31.28,86.07,66.37,0
18.11,56.66,29.28,0
25.88,40.96,18.3,1
30.2,81.88,48.02,0
31.36,49.97,17.6,1
17.84,44.72,22.6,0
25.53,57.87,19.26,1
20.29,58.56,32.9,0
25.25,60.04,22.68,1
22.1,59.55,22.35,0
17.6,52.23,19.82,0
25.74,72.86,44.44,0
20.39,64.67,27.34,0
19.16,60.81,30.42,0
28.85,79.68,62.54,0
28.22,48.58,18.02,1
23.8,53.12,18.71,0
18.22,63.83,30.08,0
21.63,50.19,22.68,0
34.12,86.03,41.79,0
16.04,53.81,25.23,0
29.49,82.49,48.67,0
31.47,70.26,59.44,0
23.86,48.23,18.29,0
28.18,41.68,18.14,1
29.98,56.48,25.03,1
18.88,35.69,23.61,0
26.33,64.54,17.54,1
26.0,50.62,12.67,1
17.69,60.85,25.32,0
30.35,80.08,42.7,0
29.61,81.72,49.23,0
30.27,62.79,25.54,1
27.45,52.15,21.29,1
26.25,65.13,21.14,1
32.07,72.37,48.07,0
17.83,53.67,29.99,0
25.59,68.89,45.33,0
30.21,86.34,66.28,0
18.56,61.61,28.11,0
29.42,76.76,46.17,0
25.97,46.09,20.38,1
19.48,44.15,19.55,0
28.31,80.98,70.41,0
20.49,47.9,21.39,0
32.85,81.91,55.44,0
17.26,58.59,28.45,0
20.29,47.07,22.15,0
31.17,70.86,55.53,0
34.07,77.86,55.62,0
30.62,41.75,14.8,1
29.94,72.23,44.87,0
27.74,57.16,25.19,1
28.66,70.7,21.25,1
26.6,61.12,23.93,1
21.97,61.63,23.66,0
33.05,73.61,51.58,0
30.67,76.99,66.38,0
21.89,56.41,27.78,0
27.31,57.67,26.7,1
20.99,52.18,22.48,0
24.45,45.11,26.88,0
18.92,58.99,27.63,0
26.91,50.18,21.94,1
22.12,46.66,21.0,0
19.25,45.63,19.99,0
19.21,46.88,25.12,0
18.58,47.84,17.89,0
24.46,49.49,20.65,0
29.87,81.85,46.45,0
29.39,80.21,42.5,0
29.08,78.81,42.13,0
33.99,75.14,59.44,0
24.0,61.44,31.06,0
27.45,66.65,22.19,1
21.95,52.07,19.05,0
29.55,73.72,39.48,0
21.03,45.48,24.38,0
29.91,82.1,46.16,0
31.1,88.85,44.92,0
30.91,81.65,64.33,0
30.55,81.82,69.89,0
18.49,56.06,30.17,0
31.96,85.07,38.49,0
29.74,75.46,64.28,0
22.29,43.77,28.47,0
18.03,66.27,24.35,0
26.1,61.08,23.83,1
39.0,50.47,15.34,1
29.25,43.79,20.86,1
26.51,51.42,26.63,1
28.24,44.33,17.2,1
22.12,46.52,22.86,0
35.06,81.48,64.84,0
16.38,53.45,17.83,0
25.24,52.95,17.02,1
28.04,51.64,21.08,1
22.17,65.89,22.25,0
17.39,50.7,22.52,0
25.06,66.25,22.96,1
32.19,72.34,43.83,0
19.84,49.39,24.73,0
26.69,43.67,15.65,1
30.72,76.03,68.03,0
21.85,48.75,19.31,0
29.45,57.51,14.87,1
29.02,60.14,19.74,1
32.38,79.59,69.01,0
18.55,67.54,31.84,0
18.41,53.73,26.64,0
31.17,72.8,40.29,0
28.19,78.84,41.14,0
30.01,78.96,61.51,0
27.08,40.6,15.22,1
28.99,81.64,53.93,0
18.33,41.03,23.43,0
20.91,57.95,26.19,0
18.8,51.46,22.67,0
33.04,85.44,47.56,0
28.19,76.92,52.41,0
20.4,52.33,31.37,0
28.93,82.74,49.17,0
19.92,33.99,19.6,0
32.59,47.69,25.96,1
25.64,57.35,22.52,1
21.05,61.57,29.28,0
30.73,76.04,66.48,0
31.48,81.8,68.42,0
33.33,73.73,65.91,0
19.79,43.52,20.88,0
26.46,83.82,45.52,0
23.11,44.04,15.1,0
26.6,55.44,19.76,1
35.27,83.83,63.69,0
28.16,80.98,46.06,0
22.08,61.06,23.45,0
26.97,64.85,20.68,1
26.4,49.8,20.49,1
26.72,44.86,15.65,1
20.67,49.28,25.37,0
28.08,63.86,26.64,1
25.77,58.24,20.66,1
26.39,49.57,15.9,1
21.53,50.19,18.91,0
20.76,62.79,24.41,0
22.07,48.38,19.96,0
28.81,69.29,44.92,0
26.19,51.55,11.96,1
26.55,42.74,17.74,1
28.59,57.67,20.1,1
25.71,58.54,20.7,1
32.98,61.04,59.43,0
27.01,58.36,24.77,1
22.49,66.75,24.75,0
16.44,69.46,27.19,0
31.06,57.02,16.71,1
30.46,85.6,72.63,0
18.4,43.66,23.37,0
31.97,73.38,61.33,0
19.77,67.55,28.11,0
31.64,80.43,68.34,0
26.19,46.72,17.69,1
17.57,44.49,25.62,0
28.19,48.73,17.0,1
34.44,86.11,64.61,0
21.07,59.98,25.77,0
20.3,58.66,30.2,0
29.19,77.68,68.59,0
33.15,76.56,73.88,0
33.14,76.92,62.43,0
19.71,46.42,23.55,0
29.58,51.59,16.8,1
23.24,66.11,17.0,0
26.24,64.44,25.14,1
32.82,46.97,17.79,1
25.3,56.29,22.44,1
28.14,82.47,47.99,0
30.75,70.41,52.83,0
19.37,50.79,24.27,0
20.0,57.64,24.42,0
17.26,39.88,22.0,0
31.46,81.2,61.57,0
17.3,68.88,25.49,0
34.78,50.98,15.15,1
19.55,54.61,23.41,0
18.89,45.97,20.77,0
32.67,79.5,41.12,0
27.0,53.2,18.04,1
30.35,72.85,51.7,0
16.68,55.62,17.19,0
16.32,44.81,18.74,0
30.24,66.68,63.59,0
20.79,53.25,24.53,0
24.31,61.13,22.79,0
18.74,55.8,30.85,0
29.38,77.79,63.54,0
20.06,64.19,33.09,0
29.08,77.1,70.33,0
28.75,69.21,16.24,1
18.69,53.17,25.34,0
27.5,62.33,23.77,1
28.2,72.25,59.86,0
24.03,52.57,13.1,0
18.1,40.76,20.6,0
30.93,68.98,46.55,0
35.11,75.68,58.05,0
20.27,54.19,21.97,0
31.45,73.24,64.73,0
28.65,80.88,65.01,0
17.35,57.77,25.5,0
17.42,63.86,29.19,0
21.55,43.84,23.41,0
27.97,77.97,38.5,0
25.83,51.24,17.78,1
27.59,77.61,34.62,0
34.04,74.58,65.73,0
31.96,79.6,58.87,0
34.03,85.85,62.38,0
25.59,57.56,23.87,1
24.06,42.47,20.31,0
34.29,59.72,22.51,1
19.67,39.32,21.45,0
25.92,60.03,21.35,1
24.54,49.53,22.27,0
30.62,78.68,66.25,0
31.94,78.45,67.13,0
25.48,61.96,24.14,1
20.53,59.74,29.4,0
25.38,61.75,23.69,1
31.46,80.38,62.21,0
27.41,56.1,22.1,1
34.17,71.8,42.78,0
22.14,42.91,19.46,0
15.73,48.31,21.55,0
28.81,39.43,15.29,1
28.45,53.95,27.3,1
16.84,35.04,20.69,0
18.05,56.45,26.94,0
29.95,71.93,58.36,0
17.54,46.9,22.51,0
20.93,66.05,31.39,0
26.53,45.43,16.49,1
27.38,63.88,25.6,1
30.65,44.45,18.6,1
28.58,71.18,68.36,0
25.67,42.39,13.24,1
31.11,82.5,65.68,0
19.5,45.63,20.93,0
20.04,45.3,24.96,0
24.89,65.06,24.84,0
31.17,62.08,22.28,1
28.26,48.15,16.24,1
33.05,81.13,39.97,0
19.65,56.93,25.1,0
30.71,72.89,44.88,0
27.43,57.67,17.73,1
28.22,63.18,19.99,1
18.91,65.13,28.06,0
21.11,48.51,19.91,0
19.4,65.69,25.87,0
22.95,69.31,24.18,0
19.76,47.28,25.41,0
30.02,82.43,44.58,0
30.54,67.27,21.76,1
22.41,43.67,24.73,0
19.35,59.46,24.86,0
18.02,57.23,28.97,0
29.24,62.59,21.16,1
30.48,57.61,19.21,1
28.06,63.69,17.28,1
16.64,38.26,23.78,0
20.25,60.41,32.51,0
30.43,76.29,61.89,0
19.08,60.42,25.73,0
15.83,60.3,26.66,0
29.5,70.15,66.07,0
28.14,78.08,59.18,0
30.71,78.37,43.98,0
28.69,64.77,21.16,1
21.18,55.23,23.2,0
18.45,63.87,27.15,0
33.37,89.93,65.21,0
27.5,47.34,17.67,1
18.12,58.15,24.09,0
28.83,51.43,18.29,1
30.75,75.77,47.6,0
24.73,60.45,25.37,0
34.15,79.87,57.8,0
25.78,51.83,19.18,1
30.51,79.5,56.57,0
28.91,86.49,62.8,0
17.83,59.07,26.41,0
31.41,44.13,18.43,1
19.41,64.49,33.82,0
29.48,41.46,16.69,1
32.28,86.9,46.06,0
22.42,48.52,26.47,0
24.98,65.96,19.77,0
30.52,81.27,53.41,0
30.95,70.16,39.95,0
28.17,47.98,16.31,1
28.36,71.07,65.92,0
21.63,56.9,25.16,0
26.2,53.5,19.02,1
16.54,47.96,24.97,0
18.28,66.48,30.9,0
31.81,80.07,68.16,0
24.48,50.66,18.29,0
33.74,71.12,65.21,0
31.19,70.63,45.12,0
28.98,75.21,53.45,0
18.91,54.1,23.64,0
26.69,46.17,18.3,1
30.36,78.07,67.22,0
29.72,79.99,64.23,0
31.25,73.51,63.14,0
32.21,85.9,45.64,0
31.3,83.87,43.31,0
25.9,63.31,22.09,1
21.11,65.83,28.29,0
27.87,52.94,14.75,1
32.71,71.36,42.67,0
31.72,73.24,66.59,0
25.24,58.52,26.23,1
25.66,54.93,20.5,1
30.28,73.36,45.04,0
23.31,57.81,21.55,0
27.09,40.78,17.44,1
27.19,57.38,22.57,1
25.14,86.18,57.68,0
25.67,57.96,29.46,1
32.3,78.3,56.68,0
27.98,71.5,59.35,0
28.45,79.72,39.79,0
28.77,72.96,50.33,0
16.09,59.19,29.97,0
26.26,55.08,26.28,1
21.91,54.22,27.9,0
26.32,57.65,24.01,1
26.43,85.12,68.82,0
35.75,78.26,42.44,0
29.74,88.6,41.88,0
30.81,59.94,27.49,1
36.03,84.62,69.66,0
21.37,61.63,28.88,0
30.25,88.55,69.86,0
22.4,64.75,24.12,0
28.78,58.02,19.69,1
23.87,51.03,23.23,0
27.5,60.6,24.1,1
24.58,52.11,15.95,0
29.98,72.09,75.08,0
27.08,76.74,65.75,0
26.41,50.62,25.07,1
20.27,44.93,18.56,0
30.67,82.32,68.96,0
18.7,64.47,27.57,0
20.58,39.24,23.73,0
26.03,56.14,20.15,1
32.67,84.98,70.06,0
21.42,39.18,23.85,0
27.67,44.65,17.8,1
33.47,75.78,43.5,0
25.89,46.9,14.67,1
28.88,66.4,18.86,1
20.97,60.1,24.49,0
34.24,73.36,68.18,0
23.84,52.04,20.01,0
30.27,83.49,68.05,0
28.95,88.99,67.41,0
20.62,55.28,27.77,0
32.9,82.54,62.03,0
26.41,58.47,23.2,1
33.19,74.75,39.85,0
28.1,46.34,15.99,1
25.78,50.57,13.67,1
23.98,64.65,22.87,0
15.59,43.08,22.38,0
36.74,79.18,55.87,0
29.67,60.47,24.82,1
20.84,60.15,28.75,0
32.27,76.75,62.19,0
19.27,64.26,24.63,0
14.65,57.28,25.93,0
30.29,65.93,21.18,1
26.33,59.85,27.96,1
26.45,71.33,33.63,0
28.89,39.54,13.99,1
30.49,75.47,43.38,0
29.58,75.53,68.73,0
24.01,61.55,25.64,0
23.33,53.9,16.88,0
25.02,56.44,20.8,1
17.31,55.68,28.23,0
17.35,45.09,24.01,0
29.34,76.32,44.22,0
34.13,76.25,41.27,0
21.39,66.07,31.55,0
30.22,61.05,23.66,1
18.85,44.73,19.96,0
20.5,58.14,26.29,0
33.75,79.64,62.43,0
27.7,64.13,17.68,1
26.18,57.95,23.22,1
18.22,52.76,20.88,0
32.66,84.64,54.9,0
19.63,56.89,28.66,0
22.81,46.7,21.42,0
28.44,81.26,57.42,0
17.56,58.45,19.74,0
26.7,45.37,18.01,1
21.19,63.71,22.26,0
31.68,81.16,47.95,0
23.31,50.29,18.52,0
27.92,52.28,14.04,1
20.85,60.97,24.7,0
28.07,71.77,68.84,0
32.58,83.29,68.14,0
18.53,46.28,21.83,0
32.35,73.78,53.22,0
18.67,48.31,25.77,0
31.02,80.82,44.09,0
26.65,51.9,16.14,1
17.11,43.08,20.92,0
15.94,54.62,16.17,0
21.81,47.57,21.87,0
32.3,79.71,60.5,0
33.44,62.05,27.82,1
20.88,62.82,28.24,0
34.3,80.2,67.02,0
30.29,76.18,63.56,0
18.49,46.52,23.29,0
27.81,55.86,22.34,1
22.88,50.81,17.8,0
30.66,48.41,22.81,1
29.24,57.27,22.16,1
20.66,49.54,24.64,0
28.08,81.73,45.96,0
30.22,72.46,69.58,0
23.38,65.86,22.28,0
27.77,46.69,18.3,1
15.33,64.72,28.85,0
27.23,82.36,51.02,0
19.37,55.54,30.12,0
28.0,75.13,68.78,0
28.28,72.89,67.41,0
18.83,56.96,31.13,0
31.32,79.18,37.52,0
19.11,38.62,18.14,0
19.61,63.44,28.56,0
20.99,52.57,25.5,0
29.06,46.71,17.28,1
26.77,80.75,54.85,0
27.25,68.61,66.16,0
19.32,40.88,20.78,0
30.07,77.82,44.0,0
17.81,62.67,28.66,0
29.49,71.72,66.04,0
19.02,49.57,26.75,0
29.13,54.88,13.95,1
20.3,59.21,28.21,0
18.5,43.8,22.29,0
30.95,52.15,15.97,1
28.4,47.87,20.38,1
24.65,42.56,18.78,0
18.57,45.97,26.39,0
17.36,46.92,25.39,0
30.41,76.19,71.41,0
19.86,51.76,26.55,0
22.23,50.63,24.15,0
28.11,64.06,20.0,1
16.82,56.1,26.72,0
31.63,53.13,20.36,1
30.35,67.34,48.76,0
31.0,80.11,63.69,0
30.52,58.27,22.46,1
32.56,72.8,45.73,0
32.71,76.06,38.3,0
29.13,79.04,46.36,0
31.85,88.05,58.57,0
29.03,53.81,24.59,1
31.28,76.97,45.83,0
30.72,74.78,36.4,0
28.36,45.73,14.33,1
35.08,49.94,18.5,1
27.21,42.69,22.48,1
31.21,80.04,52.77,0
30.2,87.22,63.3,0
27.14,47.81,23.22,1
26.81,59.01,24.17,1
24.92,41.8,19.51,0
22.21,59.34,24.22,0
22.17,51.21,27.13,0
19.27,44.65,25.65,0
19.82,57.25,22.16,0
29.52,73.69,43.36,0
32.3,79.96,66.65,0
20.49,45.79,24.1,0
34.25,73.22,64.31,0
21.05,54.09,24.43,0
19.56,50.75,19.49,0
17.74,48.36,20.14,0
23.03,41.65,21.91,0
27.22,59.9,22.86,1
27.73,75.6,66.4,0
20.19,49.99,23.0,0
31.19,56.42,18.49,1
19.49,53.73,25.15,0
29.94,68.07,58.11,0
25.17,53.62,20.49,1
28.61,59.42,23.87,1
29.65,53.41,17.52,1
28.28,76.25,43.61,0
17.43,52.17,20.7,0
16.76,52.28,27.16,0
17.51,56.02,29.59,0
34.81,72.65,63.17,0
30.63,78.35,59.79,0
32.29,85.6,46.16,0
28.64,57.34,23.38,1
25.89,54.27,22.13,1
24.79,38.39,17.28,0
34.65,73.6,48.9,0
19.52,56.9,21.48,0
31.32,81.26,67.22,0
22.61,41.62,18.7,0
28.69,68.73,22.08,1
27.18,41.83,12.29,1
34.3,78.32,68.34,0
17.52,52.3,29.3,0
23.26,45.72,21.76,0
20.81,42.59,21.82,0
24.47,56.44,22.31,0
28.82,61.31,22.38,1
28.36,78.8,45.8,0
21.82,49.76,20.7,0
32.99,67.68,45.75,0
19.9,50.93,23.33,0
25.93,39.02,17.86,1
35.27,78.95,52.56,0
25.29,56.41,15.19,1
30.94,82.04,44.17,0
32.43,84.55,76.15,0
27.21,53.34,17.55,1
19.45,39.77,24.5,0
26.67,60.03,24.01,1
30.9,71.45,68.22,0
35.58,82.39,50.73,0
20.94,65.14,30.74,0
16.37,56.11,28.8,0
23.48,45.91,27.5,0
20.01,44.25,22.59,0
23.33,61.94,21.5,0
30.05,54.62,21.12,1
33.98,89.66,45.11,0
18.69,48.38,28.22,0
21.18,43.63,20.93,0
28.34,83.88,64.11,0
21.32,61.23,27.66,0
20.69,48.18,30.22,0
31.97,49.92,16.5,1
29.51,63.16,26.33,1
31.37,68.55,23.3,1
32.95,82.57,42.72,0
26.15,50.91,18.15,1
21.92,64.17,30.43,0
31.62,76.57,65.06,0
19.71,59.56,24.03,0
31.39,42.27,15.15,1
30.44,78.85,73.46,0
27.76,60.12,26.49,1
22.72,67.08,31.52,0
20.5,52.3,27.46,0
24.11,47.86,23.9,0
20.29,63.72,27.88,0
29.14,49.27,19.14,1
32.01,80.73,48.88,0
19.83,49.14,20.71,0
34.73,79.55,43.61,0
23.51,66.67,24.48,0
23.8,55.48,23.8,0
26.13,77.64,41.97,0
18.96,67.73,25.41,0
29.63,71.95,66.21,0
31.27,69.46,57.96,0
27.36,41.43,17.2,1
30.05,45.72,14.82,1
30.25,81.65,53.07,0
24.46,50.32,26.07,0
29.17,77.54,61.29,0
19.57,57.08,29.27,0
18.17,61.08,25.67,0
23.59,52.21,16.92,0
22.06,50.37,22.77,0
23.37,40.03,19.43,0
28.35,60.77,24.0,1
28.35,74.4,45.62,0
21.37,48.16,24.27,0
27.62,80.84,76.07,0
30.58,79.05,69.86,0
30.41,61.66,17.99,1
20.33,50.15,24.04,0
20.57,58.53,27.61,0
25.38,64.9,21.3,1
29.36,75.8,41.6,0
17.63,46.52,22.8,0
32.74,41.51,15.11,1
18.39,44.0,19.54,0
19.42,44.03,22.6,0
32.43,76.11,72.68,0
28.94,65.04,21.17,1
27.18,60.0,25.78,1
19.7,51.0,24.71,0
31.84,79.02,71.13,0
